2017-12-26 13:26:47.031,-1.66,-1.72,-1.7,-1.72,-1.68,-1.54,-1.6,-1.6,-1.65,-1.71,-1.73,-1.76
2017-12-26 13:26:47.247,-1.54,-1.56,-1.5,-1.59,-1.51,-1.36,-1.42,-1.42,-1.5,-1.54,-1.54,-1.61
2017-12-26 13:26:47.447,-1.34,-1.33,-1.28,-1.37,-1.29,-1.14,-1.17,-1.18,-1.28,-1.32,-1.32,-1.38
2017-12-26 13:26:47.663,-0.7,-0.58,-0.49,-0.71,-0.57,-0.41,-0.41,-0.42,-0.58,-0.6,-0.57,-0.69
2017-12-26 13:26:47.863,0.09,0.24,0.32,0.09,0.24,0.39,0.44,0.44,0.25,0.23,0.26,0.12
2017-12-26 13:26:48.064,0.27,0.29,0.32,0.23,0.3,0.42,0.51,0.54,0.39,0.32,0.3,0.23
2017-12-26 13:26:48.28,0.14,0.1,0.08,0.06,0.08,0.18,0.26,0.3,0.21,0.13,0.08,0.03
2017-12-26 13:26:48.496,-0.07,-0.12,-0.16,-0.16,-0.15,-0.06,0,0.03,-0.04,-0.09,-0.16,-0.2
2017-12-26 13:26:48.697,-0.28,-0.31,-0.34,-0.35,-0.34,-0.25,-0.21,-0.18,-0.25,-0.3,-0.35,-0.4
2017-12-26 13:26:48.919,-0.4,-0.43,-0.45,-0.48,-0.45,-0.35,-0.32,-0.3,-0.36,-0.42,-0.46,-0.5
2017-12-26 13:26:49.12,-0.38,-0.37,-0.38,-0.45,-0.4,-0.29,-0.26,-0.25,-0.33,-0.38,-0.41,-0.47
2017-12-26 13:26:49.335,-0.43,-0.45,-0.45,-0.5,-0.45,-0.34,-0.31,-0.31,-0.38,-0.44,-0.47,-0.52
2017-12-26 13:26:49.551,-0.5,-0.52,-0.54,-0.58,-0.54,-0.42,-0.4,-0.37,-0.46,-0.51,-0.55,-0.6
2017-12-26 13:26:49.751,-0.58,-0.6,-0.61,-0.64,-0.6,-0.48,-0.47,-0.45,-0.54,-0.59,-0.62,-0.67
2017-12-26 13:26:49.967,-0.73,-0.77,-0.78,-0.8,-0.77,-0.65,-0.64,-0.63,-0.7,-0.76,-0.8,-0.85
2017-12-26 13:26:50.173,-1.86,-2.1,-2.15,-1.95,-2.03,-1.93,-1.97,-1.95,-1.91,-2.04,-2.12,-2.07
2017-12-26 13:26:50.384,-2.29,-2.39,-2.33,-2.34,-2.32,-2.18,-2.28,-2.29,-2.3,-2.37,-2.37,-2.38
2017-12-26 13:26:50.6,-1.93,-1.91,-1.81,-1.94,-1.83,-1.68,-1.76,-1.78,-1.87,-1.91,-1.88,-1.95
2017-12-26 13:26:50.822,-1.52,-1.48,-1.41,-1.53,-1.43,-1.25,-1.31,-1.32,-1.44,-1.48,-1.46,-1.54
2017-12-26 13:26:51.023,-1.27,-1.24,-1.19,-1.3,-1.2,-1.04,-1.06,-1.07,-1.18,-1.23,-1.23,-1.31
2017-12-26 13:26:51.239,-1.12,-1.1,-1.06,-1.16,-1.07,-0.92,-0.93,-0.93,-1.04,-1.09,-1.1,-1.17
2017-12-26 13:26:51.455,-0.95,-0.95,-0.92,-1.01,-0.93,-0.78,-0.78,-0.78,-0.89,-0.94,-0.95,-1.02
2017-12-26 13:26:51.655,-0.87,-0.88,-0.85,-0.93,-0.86,-0.72,-0.71,-0.71,-0.8,-0.86,-0.88,-0.94
2017-12-26 13:26:51.87,-0.83,-0.85,-0.83,-0.89,-0.83,-0.69,-0.67,-0.67,-0.77,-0.83,-0.85,-0.91
2017-12-26 13:26:52.086,-0.69,-0.67,-0.65,-0.74,-0.66,-0.54,-0.51,-0.51,-0.62,-0.66,-0.67,-0.75
2017-12-26 13:26:52.287,-0.6,-0.6,-0.58,-0.65,-0.59,-0.46,-0.44,-0.44,-0.54,-0.59,-0.61,-0.67
2017-12-26 13:26:52.503,-0.58,-0.59,-0.58,-0.64,-0.58,-0.46,-0.43,-0.43,-0.52,-0.58,-0.6,-0.66
